brand,lens,index,type,design,blank_mm,sph_min,sph_max,cyl_max,combined_max,price,coating,notes
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+8.25,+9.00,-6.00,,68.12,ViewProtect BlueControl,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-10.00,+8.00,-6.00,10.00,69.77,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p85 minus grid label reads 75mm but spec says 65/70 - using 70; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,-13.00,+0.00,-6.00,13.00,69.77,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+8.25,+9.00,-6.00,,69.77,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-10.00,+8.00,-6.00,10.00,72.27,Diamond Finish UV BlueControl,Sensity photochromic; guide p85 minus grid label reads 75mm but spec says 65/70 - using 70; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,-13.00,+0.00,-6.00,13.00,72.27,Diamond Finish UV BlueControl,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+8.25,+9.00,-6.00,,72.27,Diamond Finish UV BlueControl,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-10.00,+8.00,-6.00,10.00,74.77,Full Control,Sensity photochromic; guide p85 minus grid label reads 75mm but spec says 65/70 - using 70; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,-13.00,+0.00,-6.00,13.00,74.77,Full Control,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+8.25,+9.00,-6.00,,74.77,Full Control,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-10.00,+8.00,-6.00,10.00,66.77,Hi-Vision Sun Pro,Sensity photochromic; guide p85 minus grid label reads 75mm but spec says 65/70 - using 70; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,-13.00,+0.00,-6.00,13.00,66.77,Hi-Vision Sun Pro,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+8.25,+9.00,-6.00,,66.77,Hi-Vision Sun Pro,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-10.00,+8.00,-6.00,10.00,67.77,Mirror,Sensity photochromic; guide p85 minus grid label reads 75mm but spec says 65/70 - using 70; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,-13.00,+0.00,-6.00,13.00,67.77,Mirror,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+8.25,+9.00,-6.00,,67.77,Mirror,Sensity photochromic; guide p85; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,49.52,Hi-Vision ViewProtect,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,49.52,Hi-Vision ViewProtect,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,49.52,Hi-Vision ViewProtect,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,52.52,ViewProtect BlueControl,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,52.52,ViewProtect BlueControl,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,52.52,ViewProtect BlueControl,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,54.17,Hi-Vision Meiryo Diamond,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,54.17,Hi-Vision Meiryo Diamond,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,54.17,Hi-Vision Meiryo Diamond,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,56.67,Diamond Finish UV BlueControl,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,56.67,Diamond Finish UV BlueControl,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,56.67,Diamond Finish UV BlueControl,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,59.17,Full Control,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,59.17,Full Control,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,59.17,Full Control,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,51.17,Hi-Vision Sun Pro,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,51.17,Hi-Vision Sun Pro,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,51.17,Hi-Vision Sun Pro,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,52.17,Mirror,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,52.17,Mirror,guide p86
Hoya,Nulux iDentity V+ Eyas,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,52.17,Mirror,guide p86
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,72.32,Hi-Vision ViewProtect,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,72.32,Hi-Vision ViewProtect,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,72.32,Hi-Vision ViewProtect,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,75.32,ViewProtect BlueControl,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,75.32,ViewProtect BlueControl,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,75.32,ViewProtect BlueControl,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,76.97,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,76.97,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,76.97,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,79.47,Diamond Finish UV BlueControl,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,79.47,Diamond Finish UV BlueControl,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,79.47,Diamond Finish UV BlueControl,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,81.97,Full Control,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,81.97,Full Control,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,81.97,Full Control,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,73.97,Hi-Vision Sun Pro,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,73.97,Hi-Vision Sun Pro,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,73.97,Hi-Vision Sun Pro,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,74.97,Mirror,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,74.97,Mirror,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,74.97,Mirror,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity Colours,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,79.47,Hi-Vision Sun Pro,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity Colours,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,79.47,Hi-Vision Sun Pro,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity Colours,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,79.47,Hi-Vision Sun Pro,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity Colours,1.60,grind,Single vision,75,-2.00,+4.00,-6.00,,80.47,Mirror,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity Colours,1.60,grind,Single vision,70,-13.00,+0.00,-6.00,13.25,80.47,Mirror,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyas Sensity Colours,1.60,grind,Single vision,70,+4.25,+8.00,-6.00,,80.47,Mirror,Sensity photochromic; guide p86; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,58.60,Hi-Vision ViewProtect,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,58.60,Hi-Vision ViewProtect,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,58.60,Hi-Vision ViewProtect,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,61.60,ViewProtect BlueControl,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,61.60,ViewProtect BlueControl,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,61.60,ViewProtect BlueControl,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,66.40,Hi-Vision Meiryo Diamond,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,66.40,Hi-Vision Meiryo Diamond,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,66.40,Hi-Vision Meiryo Diamond,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,68.90,Diamond Finish UV BlueControl,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,68.90,Diamond Finish UV BlueControl,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,68.90,Diamond Finish UV BlueControl,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,69.40,Full Control,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,69.40,Full Control,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,69.40,Full Control,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,63.40,Hi-Vision Sun Pro,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,63.40,Hi-Vision Sun Pro,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,63.40,Hi-Vision Sun Pro,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,64.40,Mirror,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,64.40,Mirror,guide p87
Hoya,Nulux iDentity V+ Eynoa,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,64.40,Mirror,guide p87
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,83.78,Hi-Vision ViewProtect,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,83.78,Hi-Vision ViewProtect,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,83.78,Hi-Vision ViewProtect,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,86.78,ViewProtect BlueControl,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,86.78,ViewProtect BlueControl,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,86.78,ViewProtect BlueControl,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,88.43,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,88.43,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,88.43,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,90.93,Diamond Finish UV BlueControl,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,90.93,Diamond Finish UV BlueControl,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,90.93,Diamond Finish UV BlueControl,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,93.43,Full Control,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,93.43,Full Control,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,93.43,Full Control,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,85.43,Hi-Vision Sun Pro,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,85.43,Hi-Vision Sun Pro,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,85.43,Hi-Vision Sun Pro,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,75,-4.00,+4.00,-6.00,,86.43,Mirror,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,-15.00,+0.00,-6.00,15.25,86.43,Mirror,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eynoa Sensity 2 / Dark / Fast / Shine,1.67,grind,Single vision,70,+4.25,+10.00,-6.00,,86.43,Mirror,Sensity photochromic; guide p87; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-12.00,+9.50,-6.00,,82.80,Hi-Vision Meiryo Diamond,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-17.75,-12.25,-6.00,18.00,82.80,Hi-Vision Meiryo Diamond,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-20.00,-18.00,0,,82.80,Hi-Vision Meiryo Diamond,guide p88 sphere only
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,65,+9.75,+12.00,-6.00,,82.80,Hi-Vision Meiryo Diamond,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-12.00,+9.50,-6.00,,85.30,Diamond Finish UV BlueControl,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-17.75,-12.25,-6.00,18.00,85.30,Diamond Finish UV BlueControl,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-20.00,-18.00,0,,85.30,Diamond Finish UV BlueControl,guide p88 sphere only
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,65,+9.75,+12.00,-6.00,,85.30,Diamond Finish UV BlueControl,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-12.00,+9.50,-6.00,,85.80,Full Control,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-17.75,-12.25,-6.00,18.00,85.80,Full Control,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-20.00,-18.00,0,,85.80,Full Control,guide p88 sphere only
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,65,+9.75,+12.00,-6.00,,85.80,Full Control,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-12.00,+9.50,-6.00,,79.80,Hi-Vision Sun Pro,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-17.75,-12.25,-6.00,18.00,79.80,Hi-Vision Sun Pro,guide p88
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,70,-20.00,-18.00,0,,79.80,Hi-Vision Sun Pro,guide p88 sphere only
Hoya,Nulux iDentity V+ Eyvia,1.74,grind,Single vision,65,+9.75,+12.00,-6.00,,79.80,Hi-Vision Sun Pro,guide p88
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,80,-3.25,+0.00,-4.00,,74.75,Hi-Vision Meiryo Diamond,guide p89 no plus below +2.00
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,-6.25,+0.00,-4.00,,74.75,Hi-Vision Meiryo Diamond,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,-8.50,+0.00,-4.00,,74.75,Hi-Vision Meiryo Diamond,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,-11.00,+0.00,-4.00,15.00,74.75,Hi-Vision Meiryo Diamond,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,+2.00,+2.50,-4.00,,74.75,Hi-Vision Meiryo Diamond,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-4.00,,74.75,Hi-Vision Meiryo Diamond,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-4.00,,74.75,Hi-Vision Meiryo Diamond,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,80,-3.25,+0.00,-4.00,,77.25,Diamond Finish UV BlueControl,guide p89 no plus below +2.00
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,-6.25,+0.00,-4.00,,77.25,Diamond Finish UV BlueControl,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,-8.50,+0.00,-4.00,,77.25,Diamond Finish UV BlueControl,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,-11.00,+0.00,-4.00,15.00,77.25,Diamond Finish UV BlueControl,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,+2.00,+2.50,-4.00,,77.25,Diamond Finish UV BlueControl,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-4.00,,77.25,Diamond Finish UV BlueControl,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-4.00,,77.25,Diamond Finish UV BlueControl,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,80,-3.25,+0.00,-4.00,,77.75,Full Control,guide p89 no plus below +2.00
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,-6.25,+0.00,-4.00,,77.75,Full Control,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,-8.50,+0.00,-4.00,,77.75,Full Control,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,-11.00,+0.00,-4.00,15.00,77.75,Full Control,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,+2.00,+2.50,-4.00,,77.75,Full Control,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-4.00,,77.75,Full Control,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-4.00,,77.75,Full Control,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,80,-3.25,+0.00,-4.00,,72.75,Mirror,guide p89 no plus below +2.00
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,-6.25,+0.00,-4.00,,72.75,Mirror,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,70,-8.50,+0.00,-4.00,,72.75,Mirror,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,65,-11.00,+0.00,-4.00,15.00,72.75,Mirror,guide p89
Hoya,Nulux EP Eynoa,1.67,grind,Single vision,75,+2.00,+2.50,-4.00,,72.75,Mirror,guide p89
